#Create Time :2023-04-12 16:23:08.172466 
87207.552656 10.539692 3.635372 4.505545
87207.557600 10.903895 3.663990 4.942494
87207.562513 11.166123 3.663936 5.229650
87207.567488 11.398300 3.589775 5.423627
87207.572401 11.533654 3.512837 5.429097
87207.577345 11.526951 3.349440 5.245185
87207.582289 11.410348 3.297101 5.001536
87207.587202 11.272487 3.404278 4.819634
87207.592146 11.040844 3.576606 4.607379
87207.597090 10.829291 3.747592 4.422443
87207.602034 10.745044 3.835058 4.142609
87207.606978 10.916418 3.712723 3.772798
87207.611921 11.266733 3.350206 3.474108
87207.616835 11.730509 2.750658 3.223184
87207.621779 12.222577 2.012667 3.198787
87207.626722 12.645674 1.297803 3.135217
87207.631666 13.210539 0.795940 3.127158
87207.636610 13.739588 0.518934 3.154847
87207.641523 13.981143 0.684636 3.120593
87207.646498 13.841231 1.457081 3.288012
87207.651411 13.086750 2.747673 3.492542
87207.656355 12.202096 4.193404 3.581711
87207.661299 11.502496 5.746935 3.478109
87207.666243 10.899015 7.297416 3.342913
87207.671187 10.462441 8.640797 3.311157
87207.676100 9.930864 9.868151 3.214019
87207.681074 9.284423 10.985424 3.005357
87207.686018 8.719740 11.789572 2.764495
87207.690931 8.272657 12.212974 2.521292
87207.695845 7.965907 12.190874 2.365892
87207.700789 8.110236 11.593021 2.318844
87207.705732 8.709602 10.464173 2.436909
87207.710676 9.328827 8.977409 2.659112
87207.715590 9.953597 7.517132 2.806071
87207.720533 10.588565 6.122422 2.900183
87207.725477 11.170904 4.799126 2.945604
87207.730421 11.796337 3.297148 3.045090
87207.735365 12.417703 1.883046 2.989229
87207.740309 12.808757 0.716703 2.730968
87207.745253 13.024694 -0.362611 2.445755
87207.750197 13.052018 -1.148168 2.088420
87207.755110 12.900905 -1.659961 1.685906
87207.760054 12.593400 -1.990652 1.278589
87207.764998 12.067463 -2.025028 0.949379
87207.769911 11.394555 -1.958515 0.700783
87207.774855 10.809644 -1.845549 0.537211
87207.779799 10.235786 -1.617853 0.463427
87207.784742 9.688247 -1.210082 0.355392
87207.789686 9.218492 -0.773779 0.121126
87207.794630 8.801588 -0.374052 -0.208823
87207.799544 8.429472 0.013405 -0.572102
87207.804487 8.033842 0.412970 -0.908529
87207.809431 7.565610 0.814170 -1.179295
87207.814375 7.137118 1.159340 -1.376072
87207.819319 6.647939 1.402450 -1.586926
87207.824263 6.222857 1.613003 -1.878062
87207.829207 5.845142 1.787274 -2.152077
87207.834150 5.551644 1.955667 -2.286156
87207.839094 5.277311 2.139603 -2.312897
87207.844008 5.072641 2.202180 -2.307586
87207.848951 4.963319 2.197924 -2.262576
87207.853865 4.930341 2.186858 -1.966977
87207.858809 5.121629 2.202132 -1.301303
87207.863752 5.584452 2.175293 -0.617079
87207.868696 5.865213 2.035740 -0.366563
87207.873640 6.097073 1.815108 -0.151027
87207.878554 6.365380 1.569614 0.119243
87207.883497 6.687308 1.415994 0.383866
87207.888441 7.088441 1.330414 0.608791
87207.893385 7.440294 1.286906 0.719166
87207.898329 7.681793 1.276679 0.872513
87207.903242 7.833785 1.415877 1.019967
87207.908186 7.924411 1.569310 1.203842
87207.913130 8.004344 1.687286 1.370094
87207.918043 8.030632 1.831436 1.446276
87207.922987 8.136605 1.941319 1.472170
87207.927961 8.262973 2.056713 1.374646
87207.932905 8.406092 2.185859 1.254705
87207.937849 8.463905 2.376652 1.275243
87207.942793 8.479896 2.608080 1.342196
87207.947737 8.507288 2.822011 1.420970
87207.952681 8.600371 2.961867 1.594787
87207.957594 8.703328 3.021903 1.834977
87207.962538 8.825425 3.062929 2.055371
87207.967482 9.003239 3.023595 2.240708
87207.972426 9.216678 2.941272 2.440948
87207.977369 9.372199 2.877880 2.623025
87207.982313 9.502616 2.791735 2.785174
87207.987227 9.517139 2.720475 2.925545
87207.992170 9.429579 2.662462 3.112469
87207.997114 9.283204 2.540045 3.291334
87208.002058 9.107071 2.437462 3.427984
87208.007002 8.984631 2.382237 3.486824
87208.011915 8.777989 2.356703 3.529616
87208.016859 8.732864 2.218568 3.385760
87208.021773 8.790225 2.052653 3.240808
87208.026716 8.945132 1.961523 3.196921
87208.031660 9.120485 1.839664 3.260801
87208.036604 9.292077 1.693376 3.343348
87208.041548 9.520119 1.505242 3.452806
87208.046492 9.762683 1.310561 3.552346
87208.051405 10.017507 1.106098 3.623933
87208.056349 10.290821 0.883127 3.680709
87208.061293 10.513980 0.725947 3.730589
87208.066206 10.789335 0.564434 3.748397
87208.071150 11.047675 0.468933 3.756060
87208.076094 11.235275 0.442899 3.808098
87208.081038 11.348073 0.435614 3.817825
87208.085981 11.373449 0.504073 3.768697
87208.090895 11.375958 0.685250 3.749199
87208.095839 11.509366 0.893483 3.736652
87208.100783 11.776082 1.071001 3.754271
87208.105726 12.082789 1.266699 3.836748
87208.110670 12.540293 1.440741 4.051585
87208.115614 12.995426 1.643882 4.263106
87208.120527 13.295775 1.915067 4.510272
87208.125471 13.221704 2.340623 4.743641
87208.130415 12.584431 2.883192 4.692588
87208.135359 11.330173 3.347706 4.192620
87208.140303 10.197694 3.765082 3.473854
87208.145247 9.426133 4.319606 2.938257
87208.150160 8.640557 4.869191 2.574614
87208.155104 7.808120 5.374489 2.212559
87208.160048 7.035632 5.696345 1.956782
87208.164992 6.529676 5.890714 1.776722
87208.169905 6.371564 6.085215 1.718639
87208.174849 6.665159 6.171217 1.851591
87208.179793 7.500712 6.094990 2.195017
87208.184736 8.340992 5.789568 2.654882
87208.189680 9.059099 5.232917 3.056967
87208.194594 9.802785 4.691753 3.305387
87208.199537 10.611680 4.446620 3.558500
87208.204481 11.452362 4.604712 3.694658
87208.209425 11.965911 5.271328 3.523894
87208.214369 12.088675 6.362714 3.255381
87208.219313 11.907810 7.397082 2.930509
87208.224226 11.366741 8.301812 2.508564
87208.229170 10.593492 9.117317 1.897902
87208.234114 9.838276 9.940082 1.255525
87208.239058 9.248896 10.697793 0.763350
87208.244002 8.721311 11.309797 0.453395
87208.248945 8.177811 11.867056 0.258205
87208.253859 7.696914 12.177210 0.289276
87208.258803 7.432390 12.219617 0.748935
87208.263746 7.440485 12.037006 1.537282
87208.268690 7.503459 11.539618 2.160131
87208.273634 7.382759 10.854092 2.615338
87208.278547 7.326031 10.047180 2.938893
87208.283491 7.401348 9.147998 3.272404
87208.288435 7.558766 8.107554 3.451948
87208.293379 7.757567 7.078265 3.544749
87208.298323 7.914512 6.077922 3.538831
87208.303267 8.027273 5.028691 3.465237
87208.308180 8.109734 3.961457 3.359100
87208.313124 8.169683 2.863844 3.311283
87208.318098 7.980194 2.034009 3.059029
87208.323042 7.686955 1.414661 2.841290
87208.327986 7.638838 0.834715 2.785379
87208.332930 7.628422 0.334362 2.789397
87208.337843 7.585753 -0.114436 2.752803
87208.342787 7.534616 -0.468324 2.613885
87208.347731 7.521919 -0.727204 2.442424
87208.352675 7.534504 -1.037011 2.240407
87208.357588 7.501995 -1.312167 2.062727
87208.362532 7.355621 -1.509972 1.880654
87208.367476 7.318105 -1.655238 1.679533
87208.372419 7.389136 -1.836027 1.512917
87208.377363 7.437669 -1.966346 1.267468
87208.382277 7.475896 -1.981841 0.942528
87208.387221 7.467607 -1.841087 0.626974
87208.392164 7.355227 -1.683891 0.349308
87208.397108 7.211897 -1.502215 -0.020485
87208.402052 7.043531 -1.265266 -0.355011
87208.406996 6.876269 -1.009527 -0.640705
87208.411909 6.683058 -0.804524 -0.815007
87208.416853 6.591592 -0.606895 -0.942206
87208.421766 6.566397 -0.330184 -1.083009
87208.426741 6.548682 -0.009006 -1.178060
87208.431685 6.540528 0.339050 -1.249484
87208.436598 6.552328 0.683007 -1.331125
87208.441511 6.685621 1.100259 -1.293882
87208.446455 6.912281 1.609425 -0.925394
87208.451399 7.136374 2.062478 -0.537126
87208.456343 7.289226 2.486263 -0.292646
87208.461256 7.441080 2.832470 -0.070142
87208.466200 7.570038 3.104264 0.128435
87208.471144 7.687230 3.337333 0.327793
87208.476088 7.949055 3.454133 0.509197
87208.481032 8.266602 3.480928 0.684992
87208.485975 8.572494 3.405735 0.886778
87208.490889 8.847021 3.206010 1.155409
87208.495863 9.054216 2.907384 1.493578
87208.500776 9.505919 2.422024 1.830375
87208.505751 10.125611 1.859586 2.151555
87208.510664 10.760173 1.333593 2.571291
87208.515577 11.356626 0.859581 2.946005
87208.520521 11.865452 0.519284 3.329317
87208.525465 12.053968 0.398525 3.725770
87208.530409 11.852675 0.613739 4.105574
87208.535322 11.362461 1.092553 4.405915
87208.540266 10.883273 1.730675 4.582970
87208.545210 10.491605 2.394539 4.603368
87208.550154 10.122146 3.003570 4.486056
87208.555098 9.831821 3.481056 4.187803
87208.560042 9.664765 3.819820 3.810342
87208.565016 9.550924 4.125827 3.496895
87208.569929 9.418287 4.402562 3.234341
87208.574843 9.322790 4.701655 3.057067
87208.579786 9.297705 4.970865 2.834633
87208.584730 9.322638 5.127202 2.497653
87208.589674 9.480232 5.081048 2.146691
87208.594587 9.867861 4.770769 1.902378
87208.599531 10.452097 4.062766 1.872829
87208.604475 11.176902 3.170376 1.934824
87208.609450 11.858453 2.229789 2.111500
87208.614393 12.513617 1.423667 2.245933
87208.619337 13.108883 0.918741 2.430707
87208.624281 13.560078 0.762793 2.666530
87208.629225 13.598024 1.047397 2.944501
87208.634169 12.971234 1.873010 3.152579
87208.639113 12.137372 2.920806 3.235147
87208.644056 11.647151 4.051802 3.236094
87208.649000 11.314815 5.335860 3.268235
87208.653914 11.089084 6.689510 3.315214
87208.658857 10.945168 7.980244 3.241141
87208.663801 10.845002 9.194358 3.019348
87208.668745 10.761538 10.306451 2.806222
87208.673689 10.781509 11.143416 2.693878
87208.678602 10.830921 11.567080 2.744140
87208.683546 10.923874 11.416464 2.909317
87208.688490 11.115655 10.559530 3.099290
87208.693434 11.411211 9.103930 3.313764
87208.698378 11.850377 7.517143 3.496542
87208.703322 12.356499 5.930366 3.544438
87208.708235 12.899361 4.141792 3.519473
87208.713179 13.285076 2.409274 3.296151
87208.718123 13.549552 0.971474 2.935988
87208.723066 13.658579 -0.237668 2.480566
87208.728010 13.640420 -1.203375 1.987978
87208.732954 13.416582 -1.971930 1.485758
87208.737867 13.008914 -2.504933 1.028789
87208.742811 12.539575 -2.764683 0.680475
87208.747755 12.068336 -2.783816 0.615551
87208.752699 11.603978 -2.593446 0.719292
87208.757643 11.078541 -2.188488 0.729808
87208.762556 10.433783 -1.737957 0.655362
87208.767500 9.941059 -1.259161 0.476869
87208.772444 9.418059 -0.832821 0.207325
87208.777388 8.908543 -0.467287 -0.169625
87208.782301 8.424222 -0.193142 -0.619395
87208.787245 7.904392 0.121328 -1.100224
87208.792189 7.466008 0.546022 -1.498434
87208.797133 6.921600 1.010223 -1.782671
87208.802076 6.366318 1.452011 -2.296696
87208.806990 5.907495 1.793700 -2.675679
87208.811903 5.522952 2.181659 -2.884298
87208.816847 5.177336 2.372817 -3.141135
87208.821791 4.880577 2.450007 -3.341407
87208.826704 4.655107 2.461025 -3.251229
87208.831648 4.535337 2.295533 -2.842615
87208.836592 4.683509 2.192767 -1.870706
87208.841536 5.258702 2.019881 -1.101995
87208.846449 5.600771 1.748296 -0.783378
87208.851393 5.844002 1.544005 -0.501941
87208.856306 6.220754 1.336386 -0.120390
87208.861281 6.686160 1.213113 0.246289
87208.866194 7.187014 1.194979 0.559674
87208.871138 7.676632 1.139132 0.864357
87208.876082 7.968565 1.027190 1.111351
87208.881025 8.193947 0.950986 1.327826
87208.885969 8.340759 1.025506 1.722636
87208.890883 8.410272 1.124669 2.047230
87208.895826 8.464718 1.165464 2.226192
87208.900770 8.471751 1.235441 2.166907
87208.905714 8.552193 1.294614 1.948145
87208.910627 8.613032 1.401273 1.800343
87208.915571 8.636375 1.564997 1.836274
87208.920515 8.671432 1.721487 1.847923
87208.925429 8.663828 1.852010 1.887256
87208.930403 8.577277 2.011757 1.942353
87208.935377 8.459868 2.211242 1.931694
87208.940321 8.389474 2.420192 1.942470
87208.945265 8.346456 2.624111 1.967804
87208.950209 8.346399 2.737239 2.000365
87208.955122 8.406493 2.763607 2.101263
87208.960066 8.476153 2.734955 2.229811
87208.965010 8.582260 2.650083 2.380940
87208.969923 8.692599 2.526413 2.494988
87208.974836 8.789475 2.420984 2.578425
87208.979780 8.851006 2.343232 2.614385
87208.984724 8.851945 2.284761 2.560175
87208.989668 8.852175 2.190680 2.378558
87208.994581 8.809780 2.078935 2.217175
87208.999525 8.809494 1.977146 2.126624
87209.004469 8.875653 1.877480 2.068654
87209.009413 8.979399 1.710616 1.995018
87209.014357 9.131414 1.550165 1.986034
87209.019270 9.337747 1.379510 2.000039
87209.024183 9.557961 1.154780 2.062447
87209.029158 9.777607 0.959604 2.119572
87209.034132 9.988945 0.763070 2.213237
87209.039076 10.264267 0.576661 2.331046
87209.044020 10.546115 0.435852 2.421008
87209.048933 10.766853 0.371918 2.531409
87209.053846 10.946409 0.373838 2.645857
87209.058790 11.028167 0.442255 2.787623
87209.063734 10.971846 0.550331 2.912934
87209.068648 10.817675 0.707200 3.010776
87209.073591 10.588103 0.887671 3.025271
87209.078535 10.463542 1.043636 2.996531
87209.083479 10.451177 1.165624 2.945819
87209.088423 10.582394 1.215323 3.004385
87209.093367 10.877976 1.240472 3.077878
87209.098311 11.223557 1.183086 3.229986
87209.103224 11.735034 1.025670 3.519526
87209.108198 12.431931 0.835772 3.883440
87209.113112 13.043154 0.748115 4.242327
87209.118055 13.541144 0.840636 4.632255
87209.122969 13.548836 1.210866 4.959431
87209.127943 12.781407 1.888891 5.133868
87209.132887 11.347881 2.590126 4.770612
87209.137831 9.980103 3.100799 3.942470
87209.142775 9.248165 3.609786 3.211149
87209.147719 8.851880 4.025921 2.910938
87209.152632 8.497129 4.212607 2.855875
87209.157576 8.367485 4.190083 3.122810
87209.162520 8.335209 4.021690 3.325420
87209.167463 8.502118 4.044313 3.484327
87209.172407 8.816400 4.461964 3.693512
87209.177351 9.254739 5.111393 3.836447
87209.182264 9.719692 5.751517 3.920582
87209.187208 10.105140 6.271348 4.030385
87209.192152 10.477369 6.776234 4.114778
87209.197096 10.755755 7.265513 4.158794
87209.202040 10.837666 7.647255 4.151727
87209.206984 10.683687 8.005085 4.002399
87209.211897 10.187526 8.364038 3.468898
87209.216841 9.571654 8.916045 2.598867
87209.221785 8.949711 9.610337 1.472869
87209.226729 8.306196 10.466920 0.529359
87209.231672 7.863563 11.542946 0.083142
87209.236616 7.531947 12.716148 -0.228269
87209.241530 7.223731 13.773307 -0.317367
87209.246473 7.022872 14.604747 -0.196664
87209.251387 7.004310 14.867618 0.202193
87209.256331 7.020705 14.654802 0.832800
87209.261274 6.990382 13.928144 1.489756
87209.266218 6.719501 12.709530 2.079454
87209.271162 6.368995 11.307443 2.583652
87209.276106 6.222816 10.081082 2.973876
87209.281050 6.181546 9.006942 3.350168
87209.285963 6.308097 8.087640 3.762042
87209.290907 6.512021 7.071331 4.131521
87209.295851 6.782948 6.126924 4.424051
87209.300764 6.994303 5.267820 4.606795
87209.305708 7.183970 4.429009 4.781988
87209.310621 7.347528 3.425556 4.879848
87209.315565 7.478895 2.415244 4.883757
87209.320509 7.443063 1.613557 4.776284
87209.325422 7.499817 0.926672 4.709441
87209.330366 7.649153 0.249159 4.728621
87209.335310 7.802205 -0.415998 4.651061
87209.340254 7.900837 -0.922682 4.455938
87209.345198 7.862089 -1.290368 4.160190
87209.350142 7.848391 -1.559432 3.811109
87209.355085 7.747842 -1.741430 3.649929
87209.360029 7.664637 -1.917676 3.519588
87209.364943 7.632271 -2.040954 3.225536
87209.369887 7.552389 -2.147031 2.746987
87209.374830 7.359214 -2.236411 2.216486
87209.379774 7.201291 -2.320958 1.860513
87209.384718 7.200600 -2.411217 1.526423
87209.389631 7.183868 -2.357865 1.137644
87209.394575 7.120448 -2.037584 0.659135
87209.399519 6.969563 -1.698334 0.069326
87209.404463 6.751431 -1.377268 -0.582677
87209.409376 6.534731 -1.024620 -1.218198
87209.414320 6.377974 -0.696004 -1.669784
87209.419264 6.263517 -0.446872 -2.224479
87209.424208 6.176288 -0.249340 -2.763219
87209.429152 6.209012 -0.031726 -3.352922
87209.434096 6.332681 0.126476 -3.859014
87209.439039 6.461448 0.305546 -4.029172
87209.443983 6.621578 0.569488 -3.941978
87209.448927 6.809622 1.009795 -2.813964
87209.453840 6.979206 1.441920 -1.511717
87209.458784 7.301377 1.727945 -1.266836
87209.463728 7.582017 2.050596 -1.094752
87209.468641 7.850111 2.235805 -0.919720
87209.473585 8.167205 2.501122 -0.615721
87209.478529 8.440421 2.787081 -0.074228
87209.483473 8.621820 3.068508 0.570074
87209.488417 8.841385 3.198962 1.494489
87209.493330 9.003638 3.222575 2.457074
87209.498274 9.094712 3.011704 2.722163
87209.503218 9.354964 2.649219 2.606001
87209.508162 9.818674 2.290411 2.422663
87209.513106 10.300566 2.085455 2.441969
87209.518049 10.743940 1.971788 2.683312
87209.522993 11.238468 1.984974 3.169862
87209.527937 11.637016 2.043123 3.868451
87209.532881 11.800439 2.287057 4.655873
87209.537825 11.687471 2.711201 5.411752
87209.542769 11.399500 3.222764 5.773203
87209.547682 11.045789 3.787309 5.817154
87209.552595 10.636621 4.389344 5.612577
87209.557539 10.328978 4.871737 5.172266
87209.562483 10.098807 5.105426 4.567860
87209.567427 9.847868 5.064333 3.831347
87209.572340 9.633186 4.776200 3.172252
87209.577284 9.469020 4.285026 2.568225
87209.582228 9.450348 3.629835 2.049616
87209.587172 9.688995 2.975257 1.682922
87209.592116 10.187865 2.286716 1.447270
87209.597029 10.927371 1.587482 1.294883
87209.601973 11.677272 0.888105 1.250605
87209.606917 12.445792 0.243437 1.248954
87209.611860 13.219267 -0.219677 1.344598
87209.616804 13.953202 -0.323652 1.613721
87209.621748 14.300327 0.131138 2.113045
87209.626661 14.085835 1.207899 2.750587
87209.631605 13.542744 2.781804 3.140708
87209.636549 13.231242 4.709733 3.436588
87209.641493 13.088598 6.807581 3.788757
87209.646437 12.846721 8.827530 4.168904
87209.651381 12.473533 10.579157 4.481617
87209.656294 11.776559 12.079266 4.405340
87209.661238 10.712092 12.877134 3.583045
87209.666182 9.920410 12.662689 2.386515
87209.671126 9.749097 11.744978 1.877787
87209.676039 9.770231 10.209802 2.160628
87209.680983 9.895337 8.293781 2.664994
87209.685927 10.088907 6.424156 2.978943
87209.690870 10.300510 4.759333 3.132858
87209.695814 10.725419 3.089343 3.182690
87209.700758 11.260918 1.620173 2.971922
87209.705671 11.848561 0.512192 2.553943
87209.710615 12.339869 -0.517753 2.086294
87209.715559 12.719147 -1.514325 1.659173
87209.720533 12.981560 -2.365327 1.246923
87209.725477 13.054859 -3.092192 0.899418
87209.730391 13.048382 -3.634350 0.507407
87209.735335 12.777615 -3.956405 0.020185
87209.740278 12.301363 -3.960188 -0.493654
87209.745222 11.669738 -3.630692 -1.101385
87209.750166 11.001053 -3.093186 -1.578697
87209.755110 10.272783 -2.579241 -2.056138
87209.760023 9.551219 -2.121496 -2.714249
87209.764967 8.820670 -1.663558 -3.274491
87209.769911 8.186140 -1.350890 -3.815068
